,work_year,experience_level,employment_type,job_title,salary_in_usd,remote_ratio,Job Title,min_salary,max_salary,Rating,Company Name,Size
448,2022.0,SE,FT,Data Engineer,180000.0,100.0,,,,,,
449,2022.0,EN,FT,ML Engineer,21983.0,100.0,Data Scientist Engineering Modeler,115.0,167.0,3.7,"Capgemini
3.7",10000+ Employees
450,2022.0,SE,FT,Data Engineer,80000.0,100.0,,,,,,
451,2022.0,MI,FT,Machine Learning Developer,78791.0,100.0,,,,,,
452,2022.0,EX,FT,Director of Data Science,196979.0,50.0,,,,,,
453,2022.0,MI,FT,Machine Learning Engineer,120000.0,100.0,Data Scientist,85.0,116.0,4.0,"Deloitte
4.0",10000+ Employees
454,2022.0,EN,FT,Computer Vision Engineer,125000.0,0.0,,,,,,
455,2022.0,MI,FT,NLP Engineer,37236.0,50.0,,,,,,
456,2022.0,SE,FT,Data Engineer,105000.0,100.0,Data Scientist Trainee,75.0,113.0,3.5,"J80 CINTRA US SERVICES LLC
3.5",10000+ Employees
457,2022.0,SE,FT,Lead Machine Learning Engineer,87932.0,0.0,"Director, Data Scientist - Biopharma",145.0,242.0,4.1,"Pfizer
4.1",10000+ Employees
458,2022.0,MI,FT,Business Data Analyst,18442.0,100.0,,,,,,
459,2022.0,MI,FT,Data Scientist,31615.0,100.0,Data Scientist,125.0,175.0,3.4,"HawkEye360
3.4",51 to 200 Employees
460,2022.0,MI,FT,Machine Learning Infrastructure Engineer,58255.0,50.0,Senior Data Scientist,107.0,154.0,3.9,"CGI Group, Inc.
3.9",10000+ Employees
461,2022.0,EN,FT,Financial Data Analyst,100000.0,50.0,,,,,,
462,2022.0,MI,PT,Data Engineer,54957.0,50.0,"Senior Data Scientist, Seller Experience",130.0,164.0,4.5,"Etsy
4.5",1001 to 5000 Employees
463,2022.0,EN,FT,Data Scientist,18442.0,100.0,"Data Scientist/Senior Data Scientist, Metabolomics",133.0,162.0,4.1,"CALICO
4.1",201 to 500 Employees
464,2022.0,SE,FT,Principal Data Scientist,162674.0,100.0,Senior Data Scientist - Growth & Lifecycle,156.0,215.0,4.7,"Faire
4.6",1001 to 5000 Employees
465,2022.0,EN,FT,Data Engineer,120000.0,100.0,,,,,,
466,2022.0,SE,FT,Research Scientist,144000.0,50.0,,,,,,
467,2022.0,SE,FT,Data Scientist,104890.0,100.0,,,,,,
468,2022.0,SE,FT,Data Engineer,100000.0,100.0,,,,,,
469,2022.0,SE,FT,Data Scientist,140000.0,100.0,,,,,,
470,2022.0,MI,FT,Data Analyst,135000.0,100.0,,,,,,
471,2022.0,MI,FT,Data Analyst,50000.0,100.0,Senior Data Scientist - NYC,160.0,225.0,3.9,"Rokt
3.9",201 to 500 Employees
472,2022.0,SE,FT,Data Scientist,220000.0,100.0,,,,,,
473,2022.0,SE,FT,Data Scientist,140000.0,100.0,Principal Machine Learning Engineer,133.0,180.0,3.5,"Chewy
3.5",10000+ Employees
474,2022.0,MI,FT,Data Scientist,183228.0,0.0,Senior Data Scientist,135.0,210.0,4.3,"Prescient Edge Federal
4.3",51 to 200 Employees
475,2022.0,MI,FT,Data Scientist,91614.0,0.0,Sr Data Scientist,136.0,182.0,3.9,"Disney Media & Entertainment Distribution
3.9",10000+ Employees
476,2022.0,SE,FT,Data Scientist,185100.0,100.0,,,,,,
477,2022.0,SE,FT,Machine Learning Engineer,220000.0,100.0,"Data Scientist - Tiktok Ads, Growth Marketing",153.0,296.0,3.5,"TikTok
3.5",1001 to 5000 Employees
478,2022.0,MI,FT,Data Scientist,200000.0,100.0,Sr Data Scientist,118.0,217.0,4.0,"Marriott International, Inc
4.0",10000+ Employees
479,2022.0,MI,FT,Data Scientist,120000.0,100.0,,,,,,
480,2022.0,SE,FT,Machine Learning Engineer,120000.0,100.0,,,,,,
481,2022.0,SE,FT,Machine Learning Engineer,65000.0,100.0,Data Analytics Engineer,85.0,115.0,4.1,"Procter & Gamble
4.1",10000+ Employees
482,2022.0,EX,FT,Data Engineer,324000.0,100.0,Data Scientist/Modeler II,96.0,130.0,3.9,"Battelle
3.9",1001 to 5000 Employees
483,2022.0,EX,FT,Data Engineer,216000.0,100.0,,,,,,
484,2022.0,SE,FT,Data Engineer,210000.0,100.0,"Senior Data Scientist, Analytics (Communities)",127.0,173.0,3.1,"Discord
3.1",501 to 1000 Employees
485,2022.0,SE,FT,Machine Learning Engineer,120000.0,100.0,,,,,,
486,2022.0,SE,FT,Data Scientist,230000.0,100.0,,,,,,
487,2022.0,EN,PT,Data Scientist,100000.0,50.0,Senior Data Scientist,127.0,168.0,4.2,"Nike
4.2",10000+ Employees
488,2022.0,MI,FL,Data Scientist,100000.0,100.0,Senior AI/ML Fraud Strategist/ Data Scientist,140.0,261.0,4.4,"Adobe
4.4",10000+ Employees
489,2022.0,EN,CT,Applied Machine Learning Scientist,31875.0,100.0,Data Scientist/Architect/Modeler,100.0,120.0,4.1,"ECS Federal
4.1",201 to 500 Employees
490,2022.0,SE,FT,Head of Data,200000.0,100.0,,,,,,
491,2022.0,MI,FT,Principal Data Analyst,75000.0,100.0,"Sr. Manager, Data Scientist - Biopharma",114.0,190.0,4.1,"Pfizer
4.1",10000+ Employees
492,2022.0,MI,FT,Data Scientist,35590.0,100.0,"Principal Data Scientist, Delivery Technology",173.0,290.0,2.9,"Gopuff
3.0",5001 to 10000 Employees
493,2022.0,SE,FT,Machine Learning Developer,78791.0,100.0,Staff Data Scientist,110.0,138.0,3.5,"Kraft Heinz Company
3.5",10000+ Employees
494,2022.0,SE,FT,Data Scientist,100000.0,100.0,Sr Clinical Data Scientist,113.0,152.0,4.0,"IQVIA
4.0",10000+ Employees
495,2022.0,MI,FT,Machine Learning Scientist,153000.0,50.0,"Sr. Data Scientist, Reliability Engineering",143.0,194.0,3.6,"Tesla
3.6",10000+ Employees
496,2022.0,EN,FT,Data Engineer,58035.0,100.0,Senior Data Scientist,130.0,186.0,4.5,"Changeis
4.5",51 to 200 Employees
497,2022.0,SE,FT,Data Scientist,165000.0,100.0,"Senior Data Scientist, AI and Computational Chemistry",89.0,124.0,3.9,"MilliporeSigma
3.9",10000+ Employees
498,2022.0,SE,FT,Research Scientist,93427.0,50.0,"Senior Data Scientist, Ads Fraud Protection",134.0,182.0,3.4,"Unity Technologies
3.4",5001 to 10000 Employees
499,2022.0,EN,FT,Data Scientist,52396.0,100.0,Senior Data Scientist - Research (Remote),90.0,124.0,3.5,"Mercy
3.6",10000+ Employees
500,2022.0,SE,FT,Machine Learning Engineer,62651.0,100.0,Junior Data Scientist,82.0,112.0,4.3,"Prescient Edge Federal
4.3",51 to 200 Employees
501,2022.0,MI,FT,Head of Data,32974.0,100.0,,,,,,
502,2022.0,EN,FT,Data Scientist,40000.0,100.0,,,,,,
503,2022.0,MI,FT,Machine Learning Engineer,87425.0,100.0,Senior Data Scientist,121.0,158.0,3.7,"Vanguard
3.7",10000+ Employees
504,2022.0,SE,FT,Data Engineer,115000.0,100.0,"Senior Data Scientist, Attribution",124.0,178.0,3.7,"Afterpay
3.7",501 to 1000 Employees
505,2022.0,EN,FT,Data Scientist,86703.0,50.0,Principal Data Scientist,119.0,156.0,3.7,"Ally Financial
3.7",10000+ Employees
506,2022.0,MI,FT,Applied Machine Learning Scientist,75000.0,100.0,Data Scientist,88.0,129.0,3.5,"UFG Insurance
3.5",1001 to 5000 Employees
507,2022.0,MI,FT,Research Scientist,64849.0,0.0,,,,,,
508,2022.0,EN,FT,Research Scientist,120000.0,100.0,(USA) Principal Data Scientist - E2E,103.0,148.0,3.4,"Walmart
3.4",10000+ Employees
509,2022.0,MI,FT,Applied Data Scientist,157000.0,100.0,,,,,,
510,2022.0,EN,FT,Computer Vision Software Engineer,150000.0,100.0,Sr Data Scientist,140.0,180.0,2.9,"Public Storage
2.9",5001 to 10000 Employees
511,2022.0,MI,FT,Business Data Analyst,70912.0,50.0,,,,,,
512,2022.0,EN,FT,Data Engineer,65000.0,100.0,,,,,,
513,2022.0,SE,FT,Machine Learning Engineer,71444.0,100.0,Data Scientist,90.0,127.0,3.4,"Bamboo Health
3.4",201 to 500 Employees
514,2022.0,EN,FT,Data Analytics Engineer,20000.0,0.0,Sr. Data Scientist,97.0,146.0,3.3,"American Honda Motor Co
3.3",10000+ Employees
515,2022.0,MI,FT,Data Scientist,48000.0,100.0,"Senior Manager, Data Science",172.0,285.0,3.6,"Foursquare
3.6",201 to 500 Employees
516,2022.0,SE,FT,Data Science Manager,152500.0,100.0,Sr. Data Scientist,100.0,150.0,3.0,"MedeAnalytics
3.0",201 to 500 Employees
517,2022.0,MI,FT,Data Engineer,68147.0,100.0,,,,,,
518,2022.0,MI,FT,Data Scientist,122346.0,0.0,Sr. Data Scientist,113.0,154.0,4.2,"Octo
4.2",1001 to 5000 Employees
519,2022.0,SE,FT,Applied Data Scientist,380000.0,100.0,Sr Data Scientist,111.0,147.0,4.0,"bioMerieux SA
4.1",10000+ Employees
520,2022.0,MI,FT,Data Scientist,69336.0,100.0,Sr Data Scientist,98.0,135.0,3.9,"Maritz Inc.
3.9",1001 to 5000 Employees
521,2022.0,EN,FT,Computer Vision Engineer,10000.0,100.0,Senior Product Manager,113.0,155.0,3.5,"Bloomberg BNA
3.4",1001 to 5000 Employees
522,2022.0,MI,FT,Data Analyst,20000.0,100.0,,,,,,
523,2022.0,SE,FT,Data Analytics Lead,405000.0,100.0,Sr Data Scientist,,,2.4,"VIZIO, Inc.
2.4",501 to 1000 Employees
524,2022.0,MI,FT,Data Scientist,135000.0,100.0,Supply Chain Consultant - Sr. Data Scientist,87.0,121.0,4.1,"Kimberly-Clark
4.1",10000+ Employees
525,2022.0,SE,FT,Applied Data Scientist,177000.0,100.0,Sr. Data Engineer (Remote),105.0,195.0,4.3,"CrowdStrike
4.3",1001 to 5000 Employees
526,2022.0,MI,FT,Data Scientist,78000.0,100.0,,,,,,
527,2022.0,SE,FT,Data Analyst,135000.0,100.0,,,,,,
528,2022.0,SE,FT,Data Analyst,100000.0,100.0,Data Scientist,96.0,135.0,3.6,"Stellantis
3.6",10000+ Employees
529,2022.0,SE,FT,Data Analyst,90320.0,100.0,Sr Data Scientist,128.0,171.0,3.4,"Albertsons Companies
3.5",10000+ Employees
530,2022.0,MI,FT,Data Analyst,85000.0,0.0,Data Scientist 5,126.0,270.0,4.0,"Lam Research
4.0",10000+ Employees
531,2022.0,MI,FT,Data Analyst,75000.0,0.0,,,,,,
532,2022.0,SE,FT,Machine Learning Engineer,214000.0,100.0,,,,,,
533,2022.0,SE,FT,Machine Learning Engineer,192600.0,100.0,,,,,,
534,2022.0,SE,FT,Data Architect,266400.0,100.0,,,,,,
535,2022.0,SE,FT,Data Architect,213120.0,100.0,MS Healthcare Data Scientist - Analytics,81.0,112.0,3.3,"University of Maryland Medical System
3.3",10000+ Employees
536,2022.0,SE,FT,Data Analyst,112900.0,100.0,Contract - Data Scientist,,,3.6,"Global Healthcare Exchange, Inc.
3.6",501 to 1000 Employees
537,2022.0,SE,FT,Data Engineer,155000.0,100.0,Data Scientist,96.0,132.0,4.2,"Archetype
4.2",51 to 200 Employees
538,2022.0,MI,FT,Data Scientist,141300.0,0.0,Principal CoE Data Scientist,135.0,183.0,4.1,"GSK
4.1",10000+ Employees
539,2022.0,MI,FT,Data Scientist,102100.0,0.0,,,,,,
540,2022.0,SE,FT,Data Analyst,115934.0,100.0,,,,,,
541,2022.0,SE,FT,Data Analyst,81666.0,100.0,,,,,,
542,2022.0,MI,FT,Data Engineer,206699.0,0.0,,,,,,
543,2022.0,MI,FT,Data Engineer,99100.0,0.0,,,,,,
544,2022.0,SE,FT,Data Engineer,130000.0,100.0,,,,,,
545,2022.0,SE,FT,Data Engineer,115000.0,100.0,,,,,,
546,2022.0,SE,FT,Data Engineer,110500.0,100.0,Data Scientist Postdoc,61.0,92.0,4.1,"Jefferson Lab
4.1",501 to 1000 Employees
547,2022.0,SE,FT,Data Engineer,130000.0,100.0,,,,,,
548,2022.0,SE,FT,Data Analyst,99050.0,100.0,Principal Bioinformatics Scientist (Cancer Biology),150.0,219.0,2.8,"Exelixis, Inc.
2.9",501 to 1000 Employees
549,2022.0,SE,FT,Data Engineer,160000.0,100.0,Sr. Data Scientist (Strategic Insights),141.0,188.0,4.0,"PlayStation Global
4.0",5001 to 10000 Employees
550,2022.0,SE,FT,Data Scientist,205300.0,0.0,Sr Data Scientist,,,4.1,"University of Phoenix
4.1",1001 to 5000 Employees
551,2022.0,SE,FT,Data Scientist,140400.0,0.0,Senior Principal Data Scientist,190.0,351.0,3.5,"Activision
3.5",1001 to 5000 Employees
552,2022.0,SE,FT,Data Scientist,176000.0,100.0,,,,,,
553,2022.0,SE,FT,Data Scientist,144000.0,100.0,Data Scientist,110.0,159.0,3.0,"Standard Biotools
3.1",501 to 1000 Employees
554,2022.0,SE,FT,Data Engineer,200100.0,100.0,,,,,,
555,2022.0,SE,FT,Data Engineer,160000.0,100.0,,,,,,
556,2022.0,SE,FT,Data Engineer,145000.0,100.0,,,,,,
557,2022.0,SE,FT,Data Engineer,70500.0,0.0,"Senior Data Scientist, Professional Services",,,3.8,"Amazon Web Services, Inc.
3.8",Unknown
558,2022.0,SE,FT,Data Scientist,205300.0,0.0,Senior Data Scientist,,,4.2,"eTeam Inc.
4.2",5001 to 10000 Employees
559,2022.0,SE,FT,Data Scientist,140400.0,0.0,Lead Data Scientist - Online Platforms Reinforcement Learning (Remote),120.0,240.0,3.8,"Home Depot / THD
3.8",10000+ Employees
560,2022.0,SE,FT,Analytics Engineer,205300.0,0.0,Principal Data Scientist,136.0,155.0,3.9,"CoreLogic
3.9",5001 to 10000 Employees
561,2022.0,SE,FT,Analytics Engineer,184700.0,0.0,Senior Data Scientist,119.0,159.0,4.0,"Deloitte
4.0",10000+ Employees
562,2022.0,SE,FT,Data Engineer,175100.0,100.0,"Jr. Engineer, Data Scientist",90.0,110.0,3.5,"Advanced Technology and Research Corporation
3.5",51 to 200 Employees
563,2022.0,SE,FT,Data Engineer,140250.0,100.0,,,,,,
564,2022.0,SE,FT,Data Analyst,116150.0,100.0,Data Scientist - Data Analytics,188.0,240.0,3.9,"Costco Wholesale
3.9",10000+ Employees
565,2022.0,SE,FT,Data Engineer,54000.0,0.0,"(Senior) Scientist, Clinical Development Data Science",103.0,164.0,4.2,"Genmab
4.2",1001 to 5000 Employees
566,2022.0,SE,FT,Data Analyst,170000.0,100.0,,,,,,
567,2022.0,MI,FT,Data Analyst,65438.0,0.0,,,,,,
568,2022.0,SE,FT,Data Analyst,80000.0,100.0,Sr Data Scientist,105.0,148.0,4.2,"Children's Health
4.2",5001 to 10000 Employees
569,2022.0,SE,FT,Data Scientist,140000.0,100.0,,,,,,
570,2022.0,SE,FT,Data Scientist,210000.0,100.0,,,,,,
571,2022.0,SE,FT,Data Scientist,140000.0,100.0,,,,,,
572,2022.0,SE,FT,Data Analyst,100000.0,100.0,,,,,,
573,2022.0,SE,FT,Data Analyst,69000.0,100.0,Clinical Data Scientist,87.0,131.0,4.3,"Iodine Software, LLC
4.2",51 to 200 Employees
574,2022.0,SE,FT,Data Scientist,210000.0,100.0,,,,,,
575,2022.0,SE,FT,Data Scientist,140000.0,100.0,Senior Machine Learning Engineer,179.0,218.0,4.5,"Rec Room
4.5",51 to 200 Employees
576,2022.0,SE,FT,Data Scientist,210000.0,100.0,Data Scientist,77.0,124.0,3.5,Zartico,51 to 200 Employees
577,2022.0,SE,FT,Data Analyst,150075.0,100.0,Senior Data Scientist - Measurement,146.0,194.0,3.6,"LiveRamp
3.5",1001 to 5000 Employees
578,2022.0,SE,FT,Data Engineer,100000.0,100.0,,,,,,
579,2022.0,SE,FT,Data Engineer,25000.0,100.0,,,,,,
580,2022.0,SE,FT,Data Analyst,126500.0,100.0,,,,,,
581,2022.0,SE,FT,Data Analyst,106260.0,100.0,,,,,,
582,2022.0,SE,FT,Data Engineer,220110.0,100.0,,,,,,
583,2022.0,SE,FT,Data Engineer,160080.0,100.0,Sr Dir & Data Scientist - AI & Underwriting Automation,154.0,254.0,4.1,"The Travelers Companies, Inc.
4.1",10000+ Employees
584,2022.0,SE,FT,Data Analyst,105000.0,100.0,,,,,,
585,2022.0,SE,FT,Data Analyst,110925.0,100.0,Data Scientist,112.0,160.0,4.2,"Northeastern University
4.2",1001 to 5000 Employees
586,2022.0,MI,FT,Data Analyst,45807.0,0.0,"Data Scientist I, Bioinformatics",81.0,112.0,3.9,"UT Southwestern
3.9",10000+ Employees
587,2022.0,SE,FT,Data Scientist,140000.0,100.0,,,,,,
588,2022.0,SE,FT,Data Analyst,99000.0,0.0,"Director/TL, Data Science - Biopharma",157.0,262.0,4.1,"Pfizer
4.1",10000+ Employees
589,2022.0,SE,FT,Data Analyst,60000.0,100.0,,,,,,
590,2022.0,SE,FT,Data Architect,192564.0,100.0,"Technical Lead Data Scientist, Creator",310.0,359.0,4.2,"Roblox
4.1",1001 to 5000 Employees
591,2022.0,SE,FT,Data Architect,144854.0,100.0,DATA SCIENTIST,8.0,8.0,4.2,"University of Washington
4.2",10000+ Employees
592,2022.0,SE,FT,Data Scientist,230000.0,100.0,,,,,,
593,2022.0,SE,FT,Data Scientist,150000.0,100.0,,,,,,
594,2022.0,SE,FT,Data Analytics Manager,150260.0,100.0,Lead Data Scientist,157.0,192.0,3.9,"Blue Cross Blue Shield of Massachusetts
3.8",1001 to 5000 Employees
595,2022.0,SE,FT,Data Analytics Manager,109280.0,100.0,Data Scientist II- Outcomes,95.0,142.0,4.1,"Gillette Children's
4.1",1001 to 5000 Employees
596,2022.0,SE,FT,Data Scientist,210000.0,100.0,,,,,,
597,2022.0,SE,FT,Data Analyst,170000.0,100.0,,,,,,
598,2022.0,MI,FT,Data Scientist,160000.0,100.0,,,,,,
599,2022.0,MI,FT,Data Scientist,130000.0,100.0,,,,,,
600,2022.0,EN,FT,Data Analyst,67000.0,0.0,,,,,,
601,2022.0,EN,FT,Data Analyst,52000.0,0.0,,,,,,
602,2022.0,SE,FT,Data Engineer,154000.0,100.0,Machine Learning Data Scientist - Growth Algorithms,211.0,262.0,3.3,"Stitch Fix
3.3",10000+ Employees
603,2022.0,SE,FT,Data Engineer,126000.0,100.0,,,,,,
604,2022.0,SE,FT,Data Analyst,129000.0,0.0,Data Scientist,110.0,158.0,5.0,"BICP
5.0",1 to 50 Employees
605,2022.0,SE,FT,Data Analyst,150000.0,100.0,Principal Data Scientist,,,2.8,"Health Advocate
2.8",1001 to 5000 Employees
606,2022.0,MI,FT,AI Scientist,200000.0,100.0,,,,,,
607,,,,,,,Sr. Geospatial Data Scientist,110.0,170.0,4.4,"Government Tactical Solutions
4.4",51 to 200 Employees
608,,,,,,,Data Scientist,,,4.1,"Intelliswift Software, Inc.
4.1",1001 to 5000 Employees
610,,,,,,,Data Scientist,81.0,126.0,3.4,"People, Technology & Processes
3.4",51 to 200 Employees
611,,,,,,,Data Scientist - Associate - Secret Clearance!,38.0,58.0,4.1,"AMERICAN SYSTEMS
4.2",1001 to 5000 Employees
612,,,,,,,Principal Data Scientist,112.0,146.0,4.3,"The Infosoft Group
4.3",51 to 200 Employees
614,,,,,,,Junior Data Scientist,88.0,129.0,4.3,"Logistics Management Institute
4.2",1001 to 5000 Employees
615,,,,,,,Data Scientist,83.0,111.0,3.1,"Camping World
3.1",10000+ Employees
617,,,,,,,Jr. ORSA / Data Scientist,112.0,179.0,3.6,"Peraton
3.6",10000+ Employees
620,,,,,,,Associate Data Scientist,,,3.2,"UPMC
3.2",10000+ Employees
621,,,,,,,Data Architect / Data Scientist,99.0,133.0,4.1,"Mary Kay Inc
4.1",1001 to 5000 Employees
623,,,,,,,Data Scientist,101.0,136.0,4.3,"Cognitio
4.3",1 to 50 Employees
625,,,,,,,"Data Scientist 2, Menlo Park, CA # 3192",113.0,161.0,3.5,"GRAIL
3.6",1001 to 5000 Employees
627,,,,,,,Lead Data Scientist,,,3.4,"Ascension
3.4",10000+ Employees
628,,,,,,,Data Scientist Consultant,82.0,123.0,4.5,"Dutech Systems
4.5",51 to 200 Employees
629,,,,,,,Staff Data Scientist,124.0,167.0,3.2,"Michaels Stores, Inc.
3.2",10000+ Employees
632,,,,,,,Data Scientist,,,3.4,"Ascension
3.4",10000+ Employees
634,,,,,,,Data Scientist III,109.0,143.0,4.9,"BTS Software Solutions
4.9",51 to 200 Employees
635,,,,,,,Data Scientist,80.0,116.0,3.2,"Sandhills Global, Inc.
3.2",1001 to 5000 Employees
636,,,,,,,Data Scientist II,104.0,142.0,3.3,"Horizon Blue Cross Blue Shield of New Jersey
3.3",5001 to 10000 Employees
637,,,,,,,Staff Software Engineer | Machine Learning,144.0,216.0,3.4,"Walmart
3.4",10000+ Employees
638,,,,,,,Principal Data Scientist,115.0,157.0,3.8,"Verizon
3.8",10000+ Employees
639,,,,,,,"Data Scientist - Tiktok Ads, Growth Marketing",153.0,296.0,3.9,"ByteDance
3.9",10000+ Employees
640,,,,,,,Senior Data Scientist - Applied AI,70.0,125.0,4.4,"Zynga
4.4",1001 to 5000 Employees
641,,,,,,,Data Engineer Analyst,74.0,100.0,3.8,"Air Liquide
3.8",10000+ Employees
642,,,,,,,Senior Data Scientist,124.0,169.0,3.6,"Realtor.com Careers
3.7",1001 to 5000 Employees
643,,,,,,,Data Engineer/Data Scientist,92.0,124.0,3.7,"Ampcus Incorporated
3.9",501 to 1000 Employees
644,,,,,,,Senior Health Data Scientist,92.0,124.0,3.7,"Connecticut Children's Medical Center
3.7",1001 to 5000 Employees
646,,,,,,,"Sr. Data Scientist, Pricing Algorithms - Remote within 100 miles of Office Location",74.0,115.0,3.8,"CarMax
3.8",10000+ Employees
647,,,,,,,Data Scientist,90.0,129.0,4.0,"EVRY India
4.0",1001 to 5000 Employees
648,,,,,,,"Data Scientist (Faculty Assistant, Post-Doctoral Associate, or Assistant Research Scholar",58.0,89.0,4.2,"University of Maryland
4.2",10000+ Employees
649,,,,,,,Field Data Scientist (Spanish speaking) - IDS2009,104.0,178.0,4.3,"Mastercard
4.3",10000+ Employees
650,,,,,,,"Data Scientist, Senior (DS3)",146.0,234.0,3.6,"Peraton
3.6",10000+ Employees
651,,,,,,,Postdoctoral Fellow/Research Associate/Data Scientist in Cancer Epidemiology Research,56.0,81.0,3.8,"University of Maryland, Baltimore
3.8",5001 to 10000 Employees
652,,,,,,,"Staff Data Scientist, Cash App Compliance",123.0,179.0,4.3,"Cash App
4.3",1001 to 5000 Employees
653,,,,,,,"Data Scientist, Customer Identity & Access Management",99.0,152.0,3.7,"Afterpay
3.7",501 to 1000 Employees
654,,,,,,,VIE - Strategic Operations Data Scientist - USA,104.0,153.0,3.8,"Air Liquide
3.8",10000+ Employees
655,,,,,,,Behavioral Data Scientist,83.0,129.0,4.5,"Cambridge Mobile Telematics
4.5",1 to 50 Employees
656,,,,,,,"Data Scientist, Tiktok Ads-Vertical Solutions",153.0,296.0,3.9,"ByteDance
3.9",10000+ Employees
657,,,,,,,College Graduate - Computer Engineering - (Bachelors),88.0,133.0,4.1,"INTEL
4.1",10000+ Employees
658,,,,,,,Data Scientist,85.0,117.0,3.9,"DTE Energy
3.9",10000+ Employees
659,,,,,,,Marketing Data Scientist,88.0,120.0,4.0,"Brunswick Corporation
4.0",10000+ Employees
660,,,,,,,Data Scientist,,,4.0,"Barclays
4.0",10000+ Employees
661,,,,,,,Data Scientist,83.0,127.0,3.9,"KBR
3.9",10000+ Employees
662,,,,,,,Data Scientist,130.0,140.0,4.8,"Assertive Professionals
4.8",1 to 50 Employees
664,,,,,,,"Data Scientist, Data-Driven Marketing",66.0,105.0,4.3,"Mars
4.3",10000+ Employees
665,,,,,,,Senior Data Scientist II,153.0,215.0,3.8,"NORC at the University of Chicago
3.8",1001 to 5000 Employees
666,,,,,,,Staff Data Scientist,112.0,207.0,3.5,"Activision
3.5",1001 to 5000 Employees
667,,,,,,,Machine Learning Engineer,101.0,187.0,3.5,"Activision
3.5",1001 to 5000 Employees
668,,,,,,,Principal Data Scientist,109.0,156.0,3.3,"Hilabs
3.7",51 to 200 Employees
671,,,,,,,Data Scientist,100.0,140.0,3.2,"Excelacom
3.2",51 to 200 Employees
672,,,,,,,"Senior Associate, Data Scientist",,,3.7,"New York Life Insurance Co
3.7",10000+ Employees
673,,,,,,,"Data Scientist, NLP",,,3.8,"Evolent Health
3.8",1001 to 5000 Employees
674,,,,,,,Data Scientist 4676,94.0,139.0,3.6,"MetroStar
3.6",201 to 500 Employees
677,,,,,,,Data Scientist,180.0,200.0,1.0,withco,1 to 50 Employees
678,,,,,,,DATA SCIENTIST III,116.0,150.0,4.2,"Frost Bank
4.2",1001 to 5000 Employees
679,,,,,,,Data Scientist II,113.0,151.0,3.9,"Disney Media & Entertainment Distribution
3.9",10000+ Employees
680,,,,,,,Senior Data Scientist,119.0,157.0,3.9,"NielsenIQ
3.9",10000+ Employees
681,,,,,,,Supply Chain Data Analytics Specialist,67.0,92.0,4.2,"Johnson & Johnson
4.2",10000+ Employees
682,,,,,,,Sr. Data Scientist (Data Stewardship),69.0,109.0,4.8,"Clarity Innovations, LLC
4.8",1 to 50 Employees
683,,,,,,,Interconnection Data Scientist,100.0,120.0,3.0,"Qcells
3.0",501 to 1000 Employees
684,,,,,,,Senior Data Scientist - Modeling & Optimization,119.0,145.0,2.9,"DISH
2.9",10000+ Employees
685,,,,,,,Data Scientist,92.0,130.0,3.7,"Pareto Intelligence
3.6",51 to 200 Employees
686,,,,,,,Data Scientist - Augusta Ga,96.0,151.0,3.9,"TaxSlayer
3.9",201 to 500 Employees
688,,,,,,,Sr. Data Scientist II,109.0,144.0,3.8,"Arthrex
3.8",51 to 200 Employees
689,,,,,,,Data Scientist,81.0,112.0,3.8,"Finastra
3.8",10000+ Employees
691,,,,,,,Data Scientist,111.0,160.0,4.5,"Colsh Consultants
4.5",Unknown
692,,,,,,,Junior Data Scientist,77.0,118.0,3.8,"BTAS
3.8",201 to 500 Employees
693,,,,,,,Data Scientist,70.0,110.0,2.5,"Federal Reserve Bank of St. Louis
2.5",1001 to 5000 Employees
698,,,,,,,Data Scientist,140.0,160.0,3.1,"LA Fitness
3.1",10000+ Employees
703,,,,,,,Cleared Data Scientist (All Levels),84.0,147.0,4.5,"Noblis
4.5",1001 to 5000 Employees
706,,,,,,,Data Scientist,109.0,144.0,4.0,"John Hancock
4.0",1001 to 5000 Employees
707,,,,,,,AVP Data Scientist,149.0,238.0,3.9,"Moody's
3.9",10000+ Employees
709,,,,,,,Data Scientist,106.0,143.0,4.2,"Applanix
4.2",51 to 200 Employees
710,,,,,,,Data Scientist,94.0,130.0,3.9,"GroupM Nexus Xaxis
3.9",10000+ Employees
711,,,,,,,Data Analyst Lead - Data Scientist,88.0,122.0,3.7,"Capgemini
3.7",10000+ Employees
716,,,,,,,"Lead Data Scientist, Economy",136.0,219.0,4.0,"Electronic Arts
4.0",10000+ Employees
717,,,,,,,Staff Data Scientist - Advertising,169.0,272.0,4.4,"Demandbase
4.3",501 to 1000 Employees
723,,,,,,,Principal Data Scientist,184.0,260.0,3.4,"Walmart
3.4",10000+ Employees
724,,,,,,,Data Scientist/Developer,107.0,157.0,3.7,"Caelum Research Corporation
3.7",201 to 500 Employees
725,,,,,,,Data Scientist / Analyst,105.0,125.0,3.1,"Study.com
3.1",51 to 200 Employees
726,,,,,,,Sr. Marketing Data Scientist,100.0,136.0,3.6,"SimpliSafe
3.6",1001 to 5000 Employees
727,,,,,,,Data Science Analyst,110.0,134.0,4.0,"Honda Center
4.0",10000+ Employees
728,,,,,,,Bioninformatic Scientist,44.0,59.0,3.9,"The University of Pittsburgh
3.9",10000+ Employees
730,,,,,,,Data Scientist- Marketing,85.0,127.0,3.3,"Sam's Club
3.3",10000+ Employees
